ship_id,ship_type,capacity_ton,speed_knots,fuel_consumption_td,operating_cost_usd_d,origin_port,destination_port,distance_nm,travel_time_days,loading_time_days,unloading_time_days,total_time_days,fuel_cost_usd,port_cost_usd,total_cost_usd,revenue_usd,profit_usd,maintenance_due,utilization_rate,fuel_efficiency
SHIP_877,Graneleiro,37494.39,16.74,67.22,15429.11,Paranaguá,Fortaleza,1359.63,81.21,2.39,2.77,86.37,3548304.71,28884.67,4909769.47,6152745.03,1242975.56,False,0.9494474318733208,18491.57
SHIP_878,Container,38858.11,23.64,72.1,17844.28,Rio Grande,Fortaleza,780.96,33.04,1.7,2.75,37.49,1548178.67,18066.21,2235139.26,2528605.98,293466.72,False,0.7796255096228432,4070.51
SHIP_879,Graneleiro,31365.39,16.8,78.8,7829.31,Manaus,Rio Grande,783.68,46.66,2.09,2.42,51.17,2389916.4,12001.43,2802548.85,3160597.24,358048.39,False,0.7859657774356115,4543.65
SHIP_880,Granelheiro,41251.14,22.91,66.51,16711.78,Paranaguá,Belém,979.43,42.74,1.1,2.75,46.59,1847902.12,13022.18,2639562.59,3163978.67,524416.08,False,0.828875976005992,7884.85
SHIP_881,Petroleiro,46518.04,15.57,22.36,7673.93,Manaus,Recife,2966.12,190.54,2.43,2.23,195.2,2769022.82,11881.56,4278823.48,6211328.82,1932505.34,False,0.6930909226289392,86434.21
SHIP_882,Petroleiro,25796.32,20.49,95.93,19979.26,Manaus,Rio de Janeiro,1088.52,53.12,2.45,1.76,57.33,3312275.41,10324.33,4468023.64,4931362.2,463338.56,True,0.770917219551517,4830.02
SHIP_883,Gaseiro,6015.64,21.87,43.52,13398.4,Recife,Paranaguá,1252.3,57.26,1.33,1.81,60.41,1619862.52,19290.93,2448570.67,3217226.93,768656.26,False,0.8088206863249994,17662.03
SHIP_884,Container,8908.83,22.02,24.21,5889.63,Paranaguá,Rio de Janeiro,1263.31,57.38,2.79,2.28,62.45,902991.03,40805.25,1311631.18,1517059.96,205428.78,True,0.7811113532845019,8484.81
SHIP_885,Granelheiro,46595.95,20.49,66.64,11024.8,Rio de Janeiro,Santos,2872.7,140.19,2.55,1.57,144.32,6072647.6,43768.38,7707509.57,9811340.16,2103830.59,False,0.6956651068330617,31570.14
SHIP_886,Gaseiro,46609.82,18.54,72.93,19992.45,Itajaí,Salvador,1157.67,62.43,2.15,2.39,66.98,2959729.62,16585.09,4315383.34,5003553.32,688169.98,True,0.6365688383577421,9435.74
SHIP_887,Container,15688.23,18.8,58.07,5668.55,Itajaí,Santos,2926.43,155.67,2.43,1.65,159.75,5876079.89,22747.89,6804367.96,8705624.18,1901256.22,False,0.6990559380593193,32739.35
SHIP_888,Graneleiro,24708.38,18.55,25.8,15098.06,Rio Grande,Rio de Janeiro,2562.98,138.17,1.61,2.98,142.76,2317390.53,13034.06,4485773.49,6121808.13,1636034.64,False,0.8574749310039778,63402.95
SHIP_889,Petroleiro,26915.72,23.13,96.37,18886.83,Belém,Fortaleza,2773.16,119.89,2.02,1.72,123.63,7509746.57,28601.41,9873322.88,13585281.56,3711958.68,False,0.659045574981311,38517.38
SHIP_890,Gaseiro,19210.8,20.94,71.64,10945.34,Fortaleza,Manaus,694.6,33.17,1.75,2.38,37.3,1544747.37,36839.82,1989822.93,2316310.23,326487.29,False,0.8815121141340103,4557.27
SHIP_891,Graneleiro,45466.26,21.24,20.45,7794.75,Rio Grande,Manaus,749.32,35.28,1.73,2.0,39.01,469005.6,11735.89,784830.0,972711.38,187881.39,True,0.8911965185886215,9187.13
SHIP_892,Granelheiro,30733.17,20.84,36.78,6111.63,Belém,Manaus,1661.81,79.75,2.23,1.19,83.17,1906585.24,48021.38,2462892.6,3675043.98,1212151.37,False,0.7322889244744495,32954.99
SHIP_893,Container,25865.41,15.89,68.72,9323.18,Paranaguá,Santos,900.77,56.71,2.09,2.06,60.86,2532899.19,13034.87,3113331.08,4294174.54,1180843.46,False,0.6765591130864326,17183.42
SHIP_894,Gaseiro,15933.58,21.42,42.09,8261.71,Rio de Janeiro,Belém,1135.44,53.0,1.98,2.93,57.91,1449919.49,43289.52,1971681.69,2393314.19,421632.51,False,0.7612397407187468,10018.14
SHIP_895,Container,45087.09,15.94,99.11,19236.04,Salvador,Rio Grande,695.69,43.63,2.87,1.73,48.22,2810801.54,43788.37,3782238.11,4793432.08,1011193.97,False,0.8219850818421399,10202.74
SHIP_896,Petroleiro,39851.48,15.34,67.45,7800.99,Salvador,Paranaguá,1364.87,88.99,1.7,1.94,92.62,3901558.38,23365.46,4647460.67,5311789.37,664328.7,False,0.7457372595496721,9848.84
SHIP_897,Container,25290.83,23.27,27.84,15559.13,Itajaí,Manaus,1344.86,57.8,1.62,2.87,62.28,1045897.94,19938.74,2034880.18,2761358.31,726478.14,False,0.7766640132479395,26094.35
SHIP_898,Graneleiro,36369.1,20.87,86.62,6084.08,Fortaleza,Recife,2226.75,106.71,2.07,1.76,110.53,6008002.18,23611.0,6704097.59,9039356.38,2335258.78,False,0.8951417149876175,26959.09
SHIP_899,Container,27031.44,18.11,89.74,7338.21,Santos,Rio de Janeiro,1016.11,56.1,2.37,1.7,60.18,3272287.73,38520.67,3752391.32,4364336.74,611945.41,False,0.6177988890918089,6818.8
SHIP_900,Granelheiro,14950.55,17.74,63.81,7167.73,Manaus,Fortaleza,834.85,47.05,2.89,2.61,52.55,1951584.4,17226.2,2345471.32,2961455.7,615984.38,False,0.8685088491205232,9653.57
SHIP_901,Graneleiro,34691.12,19.46,37.97,15902.95,Manaus,Rio de Janeiro,2269.66,116.63,1.31,2.83,120.77,2878826.16,12576.2,4812019.17,5399158.09,587138.92,False,0.9183112793170699,15462.07
SHIP_902,Container,28399.92,22.88,38.23,12353.33,Rio de Janeiro,Rio Grande,1395.72,61.0,2.66,1.05,64.7,1515805.15,19753.71,2334873.01,2710856.89,375983.88,True,0.844899577004018,9835.44
SHIP_903,Granelheiro,16082.18,24.03,28.35,19740.32,Manaus,Fortaleza,2650.62,110.29,2.38,2.88,115.54,2032272.84,38892.45,4351946.14,5118684.2,766738.05,False,0.6975645298140202,27045.7
SHIP_904,Granelheiro,26191.44,24.18,50.97,13439.61,Fortaleza,Rio Grande,2507.42,103.7,1.85,1.47,107.03,3435469.72,49781.03,4923636.49,7299923.01,2376286.52,False,0.8433739877561544,46625.5
SHIP_905,Petroleiro,9757.61,21.65,42.89,7983.75,Manaus,Rio de Janeiro,2840.88,131.23,1.04,1.88,134.14,3658882.19,10865.08,4740710.12,6131810.91,1391100.79,False,0.8337735657586296,32430.77
SHIP_906,Gaseiro,9206.06,20.08,32.98,11245.24,Rio Grande,Recife,2582.46,128.62,2.97,1.64,133.23,2757085.8,31278.23,4286547.22,5591883.19,1305335.97,False,0.6872533725016139,39581.01
SHIP_907,Petroleiro,15119.91,20.19,65.02,19174.21,Rio Grande,Itajaí,988.93,48.97,2.28,2.63,53.89,2069468.49,32409.66,3135137.97,3768440.42,633302.45,True,0.61373856857485,9740.85
SHIP_908,Gaseiro,18744.99,22.45,23.8,8289.43,Rio de Janeiro,Rio Grande,2265.58,100.93,2.57,1.91,105.41,1561551.12,37922.97,2473267.12,3104397.57,631130.45,False,0.7484859961223029,26516.5
SHIP_909,Petroleiro,24124.79,16.41,61.06,13807.69,Santos,Rio de Janeiro,1691.22,103.07,1.65,2.44,107.17,4090861.18,12986.47,5583606.09,8184316.62,2600710.53,False,0.9368225467033973,42593.34
SHIP_910,Gaseiro,25806.0,19.13,40.52,5151.07,Fortaleza,Recife,1186.98,62.06,1.22,2.32,65.6,1634318.02,22763.0,1994975.63,2806674.82,811699.19,False,0.7932063603034779,20034.28
SHIP_911,Gaseiro,15392.37,22.44,62.56,17135.52,Recife,Belém,2451.83,109.29,1.43,2.43,113.15,4443935.25,42002.18,6424772.92,7956714.38,1531941.46,False,0.9380435712704155,24487.92
SHIP_912,Gaseiro,47373.57,23.65,60.0,7113.56,Belém,Itajaí,1044.76,44.17,2.3,1.84,48.31,1722764.2,15872.07,2082318.14,2689517.05,607198.92,True,0.6752798300747824,10120.29
SHIP_913,Gaseiro,17233.73,16.7,77.48,16551.34,Salvador,Manaus,1655.82,99.17,2.43,2.47,104.07,4994117.45,15531.02,6732121.48,10007104.76,3274983.28,False,0.7941447118041605,42270.49
SHIP_914,Petroleiro,30887.58,16.31,56.61,9024.23,Manaus,Paranaguá,2605.06,159.73,1.63,2.68,164.04,5877177.92,27142.58,7384640.76,10269334.78,2884694.02,False,0.6064245035326996,50961.37
SHIP_915,Petroleiro,19029.99,21.38,20.75,5494.65,Santos,Paranaguá,2629.72,123.01,2.37,1.53,126.91,1658895.65,37518.51,2393730.19,3391874.19,998144.0,False,0.9258567465578964,48108.9
SHIP_916,Petroleiro,42863.74,21.47,47.32,16693.65,Belém,Fortaleza,1938.02,90.25,2.97,1.5,94.71,2775871.09,13186.23,4370166.33,4929358.5,559192.17,True,0.8014320759381434,11817.11
SHIP_917,Gaseiro,46636.91,16.47,97.67,19212.16,Rio Grande,Belém,2711.43,164.64,1.43,2.27,168.34,10451995.44,40435.66,13726528.55,20513077.6,6786549.06,False,0.766893221200325,69485.66
SHIP_918,Container,42018.63,17.71,34.82,15219.7,Rio Grande,Recife,1833.49,103.51,2.03,1.51,107.05,2342453.72,11395.21,3983113.33,5035084.06,1051970.72,False,0.7278354705653801,30214.63
SHIP_919,Container,22675.35,21.96,95.03,13135.38,Fortaleza,Salvador,2421.0,110.26,1.18,1.42,112.86,6811016.6,30085.27,8323622.56,9222612.83,898990.27,True,0.8670496141991797,9459.97
SHIP_920,Granelheiro,31305.94,15.38,59.05,15680.44,Belém,Paranaguá,2672.38,173.74,2.87,1.65,178.27,6668452.1,15433.3,9479179.88,11325443.23,1846263.36,False,0.6700031223894616,31267.29
SHIP_921,Container,10887.91,21.76,64.79,16845.1,Rio Grande,Belém,2347.01,107.87,2.25,2.97,113.09,4542760.56,31343.59,6479143.28,7420188.96,941045.69,False,0.6112219437073817,14524.41
SHIP_922,Petroleiro,8744.08,17.93,90.22,16473.29,Paranaguá,Belém,555.39,30.97,2.0,1.55,34.52,1816186.05,35945.83,2420814.75,3361595.53,940780.79,False,0.837480974319545,10427.12
SHIP_923,Petroleiro,13928.45,19.94,83.33,12135.56,Santos,Rio Grande,1841.56,92.36,2.54,2.32,97.22,5002465.58,26373.8,6208663.14,9053255.82,2844592.67,False,0.8112712349625733,34135.98
SHIP_924,Gaseiro,46239.0,15.5,32.42,16838.66,Salvador,Santos,1396.27,90.08,1.24,2.99,94.31,1898392.72,41490.01,3527939.38,4457538.76,929599.38,False,0.6403899503982898,28671.76
SHIP_925,Granelheiro,23306.42,23.48,49.41,13866.43,Salvador,Rio Grande,1759.43,74.93,2.29,2.95,80.17,2406752.73,12229.42,3530680.02,4694337.81,1163657.79,False,0.9323553686476047,23549.8
SHIP_926,Container,44120.88,19.83,46.88,7317.4,Santos,Fortaleza,1500.8,75.67,1.73,2.12,79.52,2305748.46,36620.38,2924275.79,4361060.77,1436784.98,False,0.7497382098233875,30649.7
SHIP_927,Container,13886.88,24.11,33.97,9290.9,Salvador,Rio Grande,1792.09,74.34,1.53,1.42,77.28,1641218.59,33963.97,2393206.65,2717658.01,324451.36,False,0.7464311467877466,9552.04
SHIP_928,Container,40035.37,22.34,65.97,17334.12,Belém,Recife,1906.67,85.33,2.93,1.43,89.7,3658877.18,38565.28,5252239.4,6554677.4,1302438.0,False,0.8813596480573387,19744.09
SHIP_929,Gaseiro,13281.85,17.96,77.36,6264.06,Salvador,Rio de Janeiro,2529.65,140.86,2.44,2.46,145.75,7083110.08,14009.65,8010119.71,11110870.83,3100751.12,True,0.6770853570910011,40080.11
SHIP_930,Graneleiro,43799.43,22.43,53.14,12103.54,Fortaleza,Santos,1528.13,68.14,2.86,1.69,72.68,2353729.13,48539.37,3282002.59,4805208.57,1523205.98,False,0.802937620585026,28661.5
SHIP_931,Petroleiro,21654.02,15.18,30.21,16313.47,Belém,Manaus,1678.85,110.57,1.3,1.53,113.4,2171227.85,47913.48,4069074.93,5073538.83,1004463.9,False,0.7518773373709808,33249.54
SHIP_932,Graneleiro,17502.48,23.7,68.4,14211.36,Belém,Santos,1829.78,77.21,1.18,1.89,80.28,3432467.14,49980.21,4623371.97,6630339.44,2006967.47,False,0.7089687350252958,29343.66
SHIP_933,Graneleiro,30549.96,24.82,91.85,19289.98,Salvador,Manaus,1465.34,59.05,2.57,2.24,63.86,3525415.9,13309.4,4770629.54,6820054.57,2049425.03,False,0.9285049585224767,22312.37
SHIP_934,Container,7425.42,15.12,72.91,9340.29,Rio Grande,Rio de Janeiro,1133.75,74.97,1.66,1.54,78.18,3553020.46,30457.46,4313664.89,5504492.54,1190827.65,False,0.8354497640251526,16333.51
SHIP_935,Granelheiro,22420.87,17.51,33.3,10242.11,Itajaí,Fortaleza,2354.52,134.44,2.51,2.33,139.29,2909679.85,19361.13,4355670.26,5815841.19,1460170.93,False,0.8694767025820401,43854.19
SHIP_936,Graneleiro,43586.84,15.0,48.99,16064.05,Recife,Itajaí,1999.3,133.27,1.36,1.61,136.23,4244175.7,23471.7,6456095.15,8568085.59,2111990.44,False,0.9349471191046544,43106.67
SHIP_937,Petroleiro,7719.64,19.43,34.9,12280.17,Rio Grande,Fortaleza,2575.44,132.53,2.9,2.27,137.7,3006465.74,24156.23,4721629.69,6333264.62,1611634.93,False,0.7536180590721835,46179.19
SHIP_938,Petroleiro,47892.52,21.08,37.6,12188.24,Salvador,Rio de Janeiro,2188.51,103.81,1.65,1.16,106.62,2537084.45,33337.43,3869875.77,5724119.26,1854243.49,False,0.9171381782264632,49315.04
SHIP_939,Container,42576.06,16.47,76.65,11531.98,Rio de Janeiro,Manaus,1125.62,68.33,2.37,2.49,73.19,3404345.52,17195.85,4265515.01,6252297.52,1986782.51,False,0.76681845617802,25918.97
SHIP_940,Graneleiro,43956.54,15.32,71.51,16444.23,Itajaí,Recife,2398.72,156.56,2.77,2.46,161.79,7277224.6,47112.4,9984902.04,12312009.67,2327107.63,False,0.818609038032054,32542.67
SHIP_941,Petroleiro,23757.56,20.6,54.35,19490.84,Recife,Rio de Janeiro,2010.27,97.58,2.5,2.87,102.95,3446847.87,33663.97,5487041.0,6062220.11,575179.11,False,0.91928036769986,10583.71
SHIP_942,Petroleiro,45175.82,21.54,73.78,5080.09,Manaus,Recife,2962.18,137.53,2.76,2.79,143.07,6595231.77,36369.78,7358420.3,9109097.18,1750676.88,False,0.7020309248529173,23728.75
SHIP_943,Petroleiro,30322.02,16.0,93.76,7111.56,Belém,Paranaguá,1062.24,66.4,2.12,2.53,71.05,4046607.06,34774.05,4586626.97,5471174.33,884547.36,False,0.6089065001532636,9434.52
SHIP_944,Gaseiro,33923.57,23.93,90.79,15493.17,Recife,Fortaleza,1664.43,69.56,2.02,1.27,72.86,4105059.19,23640.68,5257521.38,6178067.27,920545.89,False,0.7843691175443221,10139.3
SHIP_945,Gaseiro,19252.27,17.58,23.02,13747.93,Rio de Janeiro,Santos,1074.9,61.14,1.3,2.31,64.74,914800.04,37248.37,1842116.36,2580550.73,738434.37,False,0.9149500486472182,32078.25
SHIP_946,Granelheiro,41828.12,24.9,35.37,6301.22,Salvador,Fortaleza,1342.51,53.91,1.26,2.05,57.21,1239501.92,35321.16,1635328.94,2177138.68,541809.74,False,0.9424730626351268,15316.69
SHIP_947,Graneleiro,31479.51,20.57,72.46,12455.35,Rio de Janeiro,Recife,580.16,28.2,2.22,2.43,32.86,1328484.77,26669.96,1764459.47,2475392.36,710932.89,False,0.8275877518761665,9810.88
SHIP_948,Gaseiro,19061.97,18.48,58.94,19678.68,Fortaleza,Rio Grande,2913.61,157.66,1.83,1.53,161.02,6040582.71,22103.69,9231417.36,11147052.04,1915634.67,False,0.9402335976243088,32498.92
SHIP_949,Container,32790.08,24.81,47.02,15545.48,Manaus,Rio Grande,1056.51,42.58,1.52,2.02,46.12,1301290.07,22784.73,2041079.88,2382039.47,340959.59,False,0.7946183484979863,7251.3
SHIP_950,Gaseiro,17818.53,15.24,70.0,8788.53,Rio Grande,Rio de Janeiro,2172.38,142.52,2.49,2.83,147.85,6484914.8,48324.91,7832608.73,8648848.16,816239.43,True,0.6872815257985622,11660.3
SHIP_951,Graneleiro,45080.0,22.19,25.84,17316.89,Itajaí,Paranaguá,1732.59,78.1,2.69,2.2,82.99,1311574.53,37273.32,2785997.59,4171754.53,1385756.94,False,0.6376464871196519,53633.62
SHIP_952,Granelheiro,24805.75,16.23,58.92,14378.26,Paranaguá,Rio Grande,2568.46,158.22,2.36,1.13,161.71,6059226.1,22297.3,8406656.56,10215697.12,1809040.56,True,0.923617986244885,30705.56
SHIP_953,Granelheiro,22891.63,21.25,82.39,16758.88,Paranaguá,Santos,1798.2,84.62,2.72,1.78,89.12,4531678.19,45547.73,6070826.39,7261260.0,1190433.61,False,0.7731092197343127,14449.55
SHIP_954,Petroleiro,27046.93,20.39,40.61,10493.62,Fortaleza,Santos,1585.47,77.77,1.26,1.91,80.94,2052872.71,42418.78,2944631.33,4214426.49,1269795.16,False,0.7370832900075831,31266.07
SHIP_955,Petroleiro,46196.46,16.26,53.48,10168.43,Rio de Janeiro,Fortaleza,1745.38,107.37,1.92,2.04,111.32,3732005.72,15596.76,4879555.64,6369072.21,1489516.57,False,0.7485387024619875,27854.06
SHIP_956,Granelheiro,43716.66,20.42,75.17,12039.85,Belém,Manaus,1599.14,78.31,1.89,1.82,82.02,3826169.41,31543.34,4845239.86,5815147.18,969907.33,False,0.7731780242296556,12902.7
SHIP_957,Container,43210.95,23.75,33.64,7043.5,Manaus,Fortaleza,2076.0,87.42,1.6,1.04,90.06,1911835.04,45545.71,2591727.14,3086125.8,494398.66,False,0.8602700375102613,14694.64
SHIP_958,Graneleiro,49361.31,21.67,39.59,15748.3,Itajaí,Manaus,1994.82,92.05,1.42,2.7,96.17,2368509.77,27096.18,3910157.46,5805766.84,1895609.38,False,0.8759931447028897,47884.45
SHIP_959,Container,12523.81,15.28,70.35,19639.75,Salvador,Rio de Janeiro,1328.03,86.89,1.24,2.14,90.27,3973045.93,46254.17,5792088.36,8187839.25,2395750.88,False,0.7758056011816097,34055.52
SHIP_960,Graneleiro,12484.03,22.05,43.33,9244.21,Rio Grande,Itajaí,1095.72,49.68,2.75,2.74,55.17,1399200.51,35238.82,1944443.42,2506761.67,562318.25,False,0.6678086265586837,12978.71
SHIP_961,Gaseiro,16778.88,20.13,46.45,17907.67,Manaus,Belém,1684.4,83.69,2.6,2.16,88.45,2526799.62,40923.61,4151720.04,5119358.08,967638.05,False,0.60592247021273,20832.69
SHIP_962,Granelheiro,21423.07,17.74,60.48,10046.16,Rio de Janeiro,Manaus,2315.46,130.54,2.02,1.26,133.82,5132155.29,40002.45,6516559.32,7426867.64,910308.33,False,0.6069655193090272,15050.67
SHIP_963,Petroleiro,36456.23,17.53,23.24,11043.34,Recife,Santos,2838.04,161.9,1.02,2.18,165.1,2445628.1,30055.86,4298982.89,6230746.61,1931763.72,False,0.8385341104603276,83125.85
SHIP_964,Container,35604.94,21.69,95.39,17346.31,Recife,Rio Grande,604.93,27.89,1.94,1.8,31.63,1729148.55,22405.89,2300165.2,2945441.33,645276.13,False,0.8140517909177903,6764.84
SHIP_965,Granelheiro,40059.23,22.19,59.74,5618.27,Itajaí,Belém,1960.67,88.36,1.1,2.21,91.66,3431081.71,42016.43,3988077.55,5320082.29,1332004.74,False,0.7311558578875159,22296.1
SHIP_966,Petroleiro,46648.82,23.29,28.72,6621.85,Itajaí,Paranaguá,1569.67,67.4,1.2,2.24,70.83,1258203.16,15747.66,1743005.81,2281506.24,538500.43,True,0.9090917923361712,18750.02
SHIP_967,Container,30966.88,18.54,85.67,16737.68,Belém,Paranaguá,1860.46,100.35,1.31,1.5,103.16,5588060.5,39539.36,7354222.46,10460887.73,3106665.27,False,0.7287947770153753,36261.99
SHIP_968,Gaseiro,8493.43,22.13,20.29,5698.12,Belém,Salvador,510.86,23.08,2.29,1.83,27.21,304329.55,21901.87,481249.44,705069.13,223819.68,False,0.6187406278124362,11033.1
SHIP_969,Petroleiro,36917.24,20.32,58.23,8352.41,Recife,Fortaleza,2263.99,111.41,1.38,2.11,114.9,4216851.76,20129.81,5196657.44,7702737.97,2506080.53,False,0.8752921277277536,43037.5
SHIP_970,Granelheiro,48824.5,15.6,85.0,9510.34,Belém,Salvador,1876.86,120.34,1.58,2.23,124.15,6648527.94,24152.11,7853363.41,9686699.34,1833335.93,False,0.6582449995088289,21569.55
SHIP_971,Granelheiro,40386.53,17.5,53.36,10257.05,Santos,Manaus,2647.03,151.25,1.25,2.13,154.64,5246484.8,15682.46,6848303.62,9463796.33,2615492.71,False,0.9412741229095509,49012.4
SHIP_972,Granelheiro,44306.29,17.27,20.64,12381.23,Fortaleza,Santos,1828.4,105.86,1.4,1.57,108.83,1420425.29,40606.13,2808532.74,3617780.29,809247.55,False,0.62532197846412,39202.89
SHIP_973,Gaseiro,40378.22,18.77,28.03,14506.69,Fortaleza,Santos,2700.33,143.87,2.78,2.92,149.56,2621144.94,44708.22,4835454.59,5323140.98,487686.39,False,0.756826303053572,17399.1
SHIP_974,Petroleiro,20577.88,18.38,84.65,6867.58,Manaus,Fortaleza,2926.5,159.2,2.11,1.37,162.67,8759039.04,15248.62,9891457.06,13220959.22,3329502.16,False,0.6624393881750034,39334.33
SHIP_975,Graneleiro,28088.12,23.14,82.15,16828.73,Belém,Recife,2270.06,98.1,1.51,2.72,102.33,5238240.77,45737.74,7006112.48,8250825.98,1244713.5,False,0.9414617390061892,15151.93
SHIP_976,Petroleiro,44074.58,23.93,90.91,13125.3,Belém,Rio de Janeiro,2116.0,88.42,2.09,1.1,91.61,5224642.08,39820.12,6466860.21,8420710.89,1953850.67,False,0.7481643544578844,21492.12
SHIP_977,Granelheiro,33178.08,17.87,97.54,14130.26,Salvador,Belém,1498.5,83.87,2.29,1.79,87.95,5317149.17,42711.83,6602564.98,8762504.22,2159939.24,False,0.8135625016828246,22144.15
SHIP_978,Graneleiro,11928.84,22.94,82.82,8559.77,Santos,Rio Grande,1221.67,53.26,2.88,2.65,58.79,2867089.81,37911.88,3408219.24,3861148.71,452929.46,False,0.8249631698858414,5469.09
SHIP_979,Gaseiro,29133.43,17.75,58.38,16186.07,Belém,Recife,1013.18,57.09,1.59,1.69,60.37,2166419.7,39869.06,3183394.08,4580168.85,1396774.76,True,0.8932051845179296,23924.87
SHIP_980,Petroleiro,11873.77,15.83,71.34,12079.06,Santos,Itajaí,2769.73,174.97,1.73,1.57,178.28,8113996.04,30029.4,10297427.98,13205199.98,2907772.0,False,0.8879625051677931,40758.19
SHIP_981,Granelheiro,46897.66,21.23,47.49,7310.24,Rio de Janeiro,Belém,1162.89,54.76,1.51,2.23,58.5,1690561.93,47801.5,2166030.23,2424456.6,258426.37,False,0.8551157475267624,5441.5
SHIP_982,Graneleiro,47862.11,23.35,92.23,17216.29,Belém,Rio de Janeiro,1647.9,70.57,1.5,1.74,73.82,4231013.62,10809.45,5512710.86,7219431.07,1706720.21,False,0.7613402182894771,18504.63
SHIP_983,Container,5922.14,15.17,61.62,15440.52,Recife,Manaus,2855.36,188.25,1.36,1.21,190.81,7539523.56,12083.52,10497852.22,13378637.48,2880785.26,False,0.8941936748629424,46753.08
SHIP_984,Container,35719.02,17.08,56.94,18655.2,Itajaí,Rio Grande,1316.85,77.08,2.0,2.92,82.0,2852993.85,39388.32,4422059.87,6186886.96,1764827.09,True,0.8693198855604554,30993.62
SHIP_985,Gaseiro,16015.53,15.49,87.9,5149.4,Fortaleza,Salvador,2842.78,183.47,2.26,1.64,187.37,10482621.17,19859.12,11467320.48,12655360.86,1188040.38,False,0.8100491691246994,13515.78
SHIP_986,Petroleiro,36991.83,18.04,60.76,16207.61,Salvador,Rio Grande,1656.41,91.83,2.2,2.58,96.61,3626590.7,18608.83,5211028.04,5869553.76,658525.72,False,0.6217440197520335,10838.39
SHIP_987,Petroleiro,39495.08,22.19,90.54,14593.43,Fortaleza,Rio Grande,667.99,30.1,1.51,2.62,34.22,1771386.59,16685.3,2287498.17,3155357.1,867858.93,False,0.8264313479180568,9585.68
SHIP_988,Container,27235.66,21.2,63.54,16096.95,Fortaleza,Recife,2264.84,106.82,2.07,2.36,111.24,4411416.63,44942.38,6247052.22,7951925.97,1704873.75,False,0.889324631299719,26833.19
SHIP_989,Container,43914.02,19.45,77.13,18013.36,Rio Grande,Itajaí,607.82,31.24,2.15,2.71,36.1,1566264.26,25926.2,2242434.04,2737907.56,495473.52,False,0.7175253042259926,6424.23
SHIP_990,Container,5142.84,24.6,67.37,17292.77,Recife,Rio Grande,2563.25,104.22,1.13,1.34,106.69,4563635.8,22444.83,6431045.46,7899122.68,1468077.22,False,0.8180965222634397,21791.31
SHIP_991,Petroleiro,27256.54,17.11,50.56,13153.91,Fortaleza,Paranaguá,1669.96,97.59,1.25,2.3,101.14,3207000.84,12922.07,4550311.51,5693704.1,1143392.6,False,0.900401967443587,22615.16
SHIP_992,Granelheiro,18939.41,24.71,29.43,19373.77,Itajaí,Paranaguá,727.53,29.44,1.46,1.09,31.99,563133.85,38204.53,1221190.53,1758660.29,537469.76,False,0.7371450545264984,18263.39
SHIP_993,Graneleiro,18951.82,17.52,47.47,11897.77,Salvador,Fortaleza,979.98,55.95,1.45,1.54,58.94,1726480.57,27970.4,2455732.39,3342559.6,886827.21,False,0.7004961430155001,18680.41
SHIP_994,Container,13267.78,18.79,91.55,5147.91,Rio de Janeiro,Fortaleza,2194.67,116.81,1.95,1.32,120.09,6951087.88,22840.86,7592120.1,9034471.21,1442351.11,False,0.8718688949725255,15754.68
SHIP_995,Container,33163.1,19.09,40.32,17895.93,Rio Grande,Manaus,2250.47,117.88,2.1,2.22,122.19,3089490.17,13642.65,5289893.05,6821676.3,1531783.25,False,0.6737211027960053,37989.06
SHIP_996,Petroleiro,47698.06,18.36,46.02,18850.77,Santos,Paranaguá,1543.37,84.08,2.93,1.05,88.06,2515035.64,22253.78,4197224.6,5735411.65,1538187.05,False,0.8631566855292168,33425.99
